name,id,keyword,followers,tracks_url
Relaxing music,5pcfvwzODf4autQHQFuSGi,Relax,31a5s4hyowev4cfgbhmny54aryb4,https://api.spotify.com/v1/playlists/5pcfvwzODf4autQHQFuSGi/tracks
Lofi Girl - beats to relax/study to,0vvXsWCC9xrXsKd4FyS8kM,Relax,chilledcow,https://api.spotify.com/v1/playlists/0vvXsWCC9xrXsKd4FyS8kM/tracks
Chill Gaming Vibes ,2LExP13M28dQdcadAKARki,Relax,bog6bj2wgxuwciw0vlg8p1943,https://api.spotify.com/v1/playlists/2LExP13M28dQdcadAKARki/tracks
Relaxing Dog Music 🐶 calm your dogs,3IbSpRPX7UKMtjTU5mfK2d,Relax,y6rsphiy7jkr5x4uds8ozgtsi,https://api.spotify.com/v1/playlists/3IbSpRPX7UKMtjTU5mfK2d/tracks
"Tibetan Healing Music, Zen Meditation, Stress Relief, Relaxing Music, Tibetan Bowls, Indian Flute",0mnWqdNjnmb0AqNmXzQ0Vz,Relax,5vkly7zasn8eqxxlnhmuivgq8,https://api.spotify.com/v1/playlists/0mnWqdNjnmb0AqNmXzQ0Vz/tracks
Thunderstorm Sounds - 10 Hours for Sleeping,6wx6zQaEaQ7pWj7e0CIM3S,Relax,f59e51iop4iaomcpfm96ux0de,https://api.spotify.com/v1/playlists/6wx6zQaEaQ7pWj7e0CIM3S/tracks
Deep Sleep Music 528 Hz 😴,6sPkDFYJLQ1eNNjURZbAoZ,Relax,razpotnik12,https://api.spotify.com/v1/playlists/6sPkDFYJLQ1eNNjURZbAoZ/tracks
Zen Spa Music ,6MWZPckUF22pOqWMLxmJHC,Relax,i2loqdkqs3gu42kdaagckpg26,https://api.spotify.com/v1/playlists/6MWZPckUF22pOqWMLxmJHC/tracks
Slaap Muziek,5Fwet4rn221JVMd8xKTyhF,Relax,31ile7xuigkhtkol4i6x2i5i7cry,https://api.spotify.com/v1/playlists/5Fwet4rn221JVMd8xKTyhF/tracks
Chill  Vibes 2025 🌙,6IKQrtMc4c00YzONcUt7QH,Relax,electroposé,https://api.spotify.com/v1/playlists/6IKQrtMc4c00YzONcUt7QH/tracks
Spa Music 2025🍃,5EsjbD20Kzq8ONeJyHJoW9,Relax,2apxpnfv7299tnutgbn50z3qm,https://api.spotify.com/v1/playlists/5EsjbD20Kzq8ONeJyHJoW9/tracks
Bar Chill Lounge Music 2025 🍷 Background Music,3FC307HaeiUpZ2w2s4rBcW,Relax,6wokozpgd80fkm1gcbq6srial,https://api.spotify.com/v1/playlists/3FC307HaeiUpZ2w2s4rBcW/tracks
PIANO COVERS 2025 🎹 relaxing versions of popular songs,2dFYbLO2e91eiXispfv616,Relax,hwnwwrtcz79x0qxjm2fv20di8,https://api.spotify.com/v1/playlists/2dFYbLO2e91eiXispfv616/tracks
ADHD Sleep 😴 | Calming Music,3AQjqe3GLROVtW8xssG0oK,Relax,31korpkq36rdpf35khhnrqp73ptq,https://api.spotify.com/v1/playlists/3AQjqe3GLROVtW8xssG0oK/tracks
Quiet Music for Reading,3jvd7h6ZwgpmpJkUxciyRd,Relax,i5z9i48gqz993m4z0ofz8c93u,https://api.spotify.com/v1/playlists/3jvd7h6ZwgpmpJkUxciyRd/tracks
Luxury Hotel Lounge,5gWj5xviSHBlnSPmFpLFPJ,Relax,31itss2dt6ws2sa7klicwhsfelva,https://api.spotify.com/v1/playlists/5gWj5xviSHBlnSPmFpLFPJ/tracks
Bosa Nova Covers 2025 🌴 bossa nova music,16QguuMuZbadn8Ll3exMpS,Relax,binfq2t4t5bkn4wrjo9t3hlct,https://api.spotify.com/v1/playlists/16QguuMuZbadn8Ll3exMpS/tracks
Summer Chill House 2025 🌞🌴  Chillout Vibes 🏝️ Ibiza Lounge Music ,0lrk0v6Zw9VN2nVJtQww04,Relax,lillyera,https://api.spotify.com/v1/playlists/0lrk0v6Zw9VN2nVJtQww04/tracks
Relaxing Piano Music 😌,4KfULjAkF7qPXlXFq170AR,Relax,0hzl2lhqimijoy7ry8t3brf74,https://api.spotify.com/v1/playlists/4KfULjAkF7qPXlXFq170AR/tracks
SUNDAY CHILL 2025,0lhUeIGes1IPw6N83Lyk6t,Relax,wtqcx4bhr0878brhugiqm5ms2,https://api.spotify.com/v1/playlists/0lhUeIGes1IPw6N83Lyk6t/tracks
Concentration Music for Work ☕,3WK8djg4g0XFKkEIRRvOgg,Relax,2jmwho9ytiqn88d5frfh26le9,https://api.spotify.com/v1/playlists/3WK8djg4g0XFKkEIRRvOgg/tracks
Lente Chill 2025 🌼 Zonnige Dag,1iAsI7NQbe36TJ8n9U3vnc,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/1iAsI7NQbe36TJ8n9U3vnc/tracks
Yoga Music Playlist 2025,4mfobAcyw052F12K4vwtoW,Relax,z9d0hwzjkocna93fvij36mezv,https://api.spotify.com/v1/playlists/4mfobAcyw052F12K4vwtoW/tracks
Restaurant Lounge Music 2025 🍸 Background Music 🍸 Dinner Chill,345eEKyGNyluygzMsS1n1H,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/345eEKyGNyluygzMsS1n1H/tracks
"MORNING || Sunrise, Relaxing & Chill",0k7DBl30ZFK7xfSLa4JzQg,Relax,1171119800,https://api.spotify.com/v1/playlists/0k7DBl30ZFK7xfSLa4JzQg/tracks
Relaxing Rain 🌧 sleep sounds of rain & thunderstorms,7f24KaDrATReBg45esAgX8,Relax,sonymusicentertainment,https://api.spotify.com/v1/playlists/7f24KaDrATReBg45esAgX8/tracks
Piano Covers of Famous Songs,6sWNtqsq1ip2quKm6U3UvD,Relax,dlf2he31zeeqiypbj1tde310e,https://api.spotify.com/v1/playlists/6sWNtqsq1ip2quKm6U3UvD/tracks
Sleep Music for Babies,2OYSmpoGjjad0vGsQLiCxA,Relax,lukas.79312,https://api.spotify.com/v1/playlists/2OYSmpoGjjad0vGsQLiCxA/tracks
528 Hz Positive Energy,5L0pZc5oNutFxMY1xOss84,Relax,kwq7et1v8ctbksqcax0uxekfg,https://api.spotify.com/v1/playlists/5L0pZc5oNutFxMY1xOss84/tracks
Breakfast & Coffe Music 2025,72CtON9Gl1rS2Hvk6ktPhA,Relax,12149172389,https://api.spotify.com/v1/playlists/72CtON9Gl1rS2Hvk6ktPhA/tracks
Classical Bangers 🎹🎻,27Zm1P410dPfedsdoO9fqm,Relax,11102108940,https://api.spotify.com/v1/playlists/27Zm1P410dPfedsdoO9fqm/tracks
late night study vibe  ,0tBZqbt0BDrGQX8XhD6Ndg,Relax,muziekluisteraar2,https://api.spotify.com/v1/playlists/0tBZqbt0BDrGQX8XhD6Ndg/tracks
Chill Out Lounge 2025 - Best of Cafe Del Mar & Buddha Bar Summer Chillout Lounge Music,0E5vy86Wxx06XXZ6LvgNtc,Relax,31zuy7aybzmcgza5qismmeftxaki,https://api.spotify.com/v1/playlists/0E5vy86Wxx06XXZ6LvgNtc/tracks
Spa Massage Music Playlist 2025,00FD7uok5bnbXdWQB4WXtB,Relax,11101351167,https://api.spotify.com/v1/playlists/00FD7uok5bnbXdWQB4WXtB/tracks
Morning Chill 2025 ☕️ Wake Up Relax,5UjL3otSbXqrm8Ezholgje,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/5UjL3otSbXqrm8Ezholgje/tracks
INSTRUMENTAL COVERS 2025 ✨ popular songs,0JUvjIUw7xzAFI3xZIz7em,Relax,hwnwwrtcz79x0qxjm2fv20di8,https://api.spotify.com/v1/playlists/0JUvjIUw7xzAFI3xZIz7em/tracks
Sleep Music 432 Hz,7vBaajEoq9EHsz1iRhAdPA,Relax,31oxlugy4vprelmopuzt3thcjsdu,https://api.spotify.com/v1/playlists/7vBaajEoq9EHsz1iRhAdPA/tracks
SUMMER BEATS 2025 🌞 SOMMER 2025 Hits  & Remixes 🌞 Summer Vibes 🌴 Chill & Relax ,1VTUf8JJ2Gd2fouH5Ybr8d,Relax,wlf3n20i5jg1jvvvckpn9pdff,https://api.spotify.com/v1/playlists/1VTUf8JJ2Gd2fouH5Ybr8d/tracks
Ontbijtmuziek - relaxte liedjes voor in de ochtend,0gHonVmlBYAWajiEgrkeQX,Relax,marinuz,https://api.spotify.com/v1/playlists/0gHonVmlBYAWajiEgrkeQX/tracks
Rustgevende Muziek - Slaapmuziek - Rustige Muziek - Slapen - Sleep Music - Relaxing Music - Slaap,2YhZxctFiDIPkI2vwPOag4,Relax,3166zssbyghzupjmpwcdosgv7jei,https://api.spotify.com/v1/playlists/2YhZxctFiDIPkI2vwPOag4/tracks
Café Music 2025 ☕ Chill Vibes -  Coffee Lounge - Morning Chill - Relax - Summer Edition,11nSleISOWGLboWVWPDuwB,Relax,43xzlwfo0tft7hn5r5e6dksrd,https://api.spotify.com/v1/playlists/11nSleISOWGLboWVWPDuwB/tracks
Easy Background Music,4cb9dwlMC0UzL2dhjKwMPc,Relax,joonjams,https://api.spotify.com/v1/playlists/4cb9dwlMC0UzL2dhjKwMPc/tracks
"Calming Forest, Bird, and Nature Sounds",1vm8GNDZzYEkVQcoArNySo,Relax,j6hdd8npw20oupc3fza08tjjq,https://api.spotify.com/v1/playlists/1vm8GNDZzYEkVQcoArNySo/tracks
CORTISOL Detox 741 Hz Cortisol Cleanse For Stress Anxiety Relief ,2snHwIfUVgQT2RDmrfWUy6,Relax,mhc276nbn4wyh1l4unzs2cob0,https://api.spotify.com/v1/playlists/2snHwIfUVgQT2RDmrfWUy6/tracks
"Lofi Fruits Music - lofi hip hop beats to study, relax & sleep to",3LFIBdP7eZXJKqf3guepZ1,Relax,a902190,https://api.spotify.com/v1/playlists/3LFIBdP7eZXJKqf3guepZ1/tracks
"Rain Fruits Sounds - rain sounds, relaxing nature thunder & white noise - 10 hours for sleeping ⛈️",1HOSnYU1RgBLgJcI9V7HuS,Relax,a902190,https://api.spotify.com/v1/playlists/1HOSnYU1RgBLgJcI9V7HuS/tracks
Fantasy Sleep,25QQzapsFsc6CKIStQGU84,Relax,jankasommer,https://api.spotify.com/v1/playlists/25QQzapsFsc6CKIStQGU84/tracks
Calming Music + Nature Sounds,2sWwKJKAznIkvjoFRJ3ag3,Relax,uvefgsc9awlnsgk180e7vypcw,https://api.spotify.com/v1/playlists/2sWwKJKAznIkvjoFRJ3ag3/tracks
Relaxing Indian Flute Music,66oeOdZOJ6XYP92kkibWYm,Relax,j9r03qkjuusqvx4m3som9o6n3,https://api.spotify.com/v1/playlists/66oeOdZOJ6XYP92kkibWYm/tracks
Relaxing Massage Music,3jacR9TkcHIjgriy7bUo3r,Relax,divra93,https://api.spotify.com/v1/playlists/3jacR9TkcHIjgriy7bUo3r/tracks
Ocean Sounds for Sleep (10 Hours),6KqTyKdhaJeC46k3t8hSZw,Relax,1141263168,https://api.spotify.com/v1/playlists/6KqTyKdhaJeC46k3t8hSZw/tracks
Classical Study Music for Focus 🎻🎶,0QknRAZUpwPtM2dQIzAnAa,Relax,dlf2he31zeeqiypbj1tde310e,https://api.spotify.com/v1/playlists/0QknRAZUpwPtM2dQIzAnAa/tracks
Chill Morning 2025 🏔☀️,1MYMvIg3oqulwr99qbjL8W,Relax,x9uqoaxrtq1flneitrkvggrfh,https://api.spotify.com/v1/playlists/1MYMvIg3oqulwr99qbjL8W/tracks
Genezing (528 Hz) 🌿 Rustige Muziek - Meditation - Rustgevende - Healing - Sleep Music - Relaxing,1UYLldbjAFISohE1TzLODS,Relax,3166zssbyghzupjmpwcdosgv7jei,https://api.spotify.com/v1/playlists/1UYLldbjAFISohE1TzLODS/tracks
Shaman Voices for Sleep,2O9GHAHJiMct2cCQu7RR6w,Relax,jankasommer,https://api.spotify.com/v1/playlists/2O9GHAHJiMct2cCQu7RR6w/tracks
DOG SLEEP 🐶 - Relaxing & Calm Music 🌙,5o5ePn7jmHGSVy3yrKLrtP,Relax,ikwong1979,https://api.spotify.com/v1/playlists/5o5ePn7jmHGSVy3yrKLrtP/tracks
Soft yoga and relaxing music,0YeRq3OECVFIaeUvNLMisG,Relax,1116297381,https://api.spotify.com/v1/playlists/0YeRq3OECVFIaeUvNLMisG/tracks
Anxiety & Stress Relief,0eU3ubPAnqeSMi9K3YKVpC,Relax,razpotnik12,https://api.spotify.com/v1/playlists/0eU3ubPAnqeSMi9K3YKVpC/tracks
Sleep Piano Music,7xhcF9ddiyF8Skbd1tenro,Relax,g4ltn436qbnizkut0pskcy1s8,https://api.spotify.com/v1/playlists/7xhcF9ddiyF8Skbd1tenro/tracks
Summer Lounge 🍦 2025 Chill Vibes,38fBnemYrpIUWFRfDZYcog,Relax,21ifzjxggdajdpc4w6iqxslkq,https://api.spotify.com/v1/playlists/38fBnemYrpIUWFRfDZYcog/tracks
Rooftop Lounge 2025 🍸Background Music,0NHDUXVEsoFMwzkrYaRHG0,Relax,qwxjjdz3svwimu1krt6tp768w,https://api.spotify.com/v1/playlists/0NHDUXVEsoFMwzkrYaRHG0/tracks
Soft Rain Sounds,57MVA16MhfVYjt2Ws18Bgo,Relax,lunngfern,https://api.spotify.com/v1/playlists/57MVA16MhfVYjt2Ws18Bgo/tracks
Rain ⛈ Sleep Music,1NLkfuJWKdwsyUIVPuQibc,Relax,luw9v8mckfyyteuytiegmtffc,https://api.spotify.com/v1/playlists/1NLkfuJWKdwsyUIVPuQibc/tracks
Covers & Chill 2025  ☀️ 🌴 Lounge Covers To Relax,5ODAwlEw1xuk2k1fpvsTAY,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/5ODAwlEw1xuk2k1fpvsTAY/tracks
Piano Sleep 🌙 Relaxing Piano Music,30wSGnPtRQcjPTcH0Wx4eN,Relax,simplyjf,https://api.spotify.com/v1/playlists/30wSGnPtRQcjPTcH0Wx4eN/tracks
Relaxing Piano 🦢 soft & calming piano music for relaxation,2ODMZHnO9zcajVJ54Rlhz7,Relax,z2meyvewt4ifbjqb5fp1lmxw7,https://api.spotify.com/v1/playlists/2ODMZHnO9zcajVJ54Rlhz7/tracks
Calming Music for Anxiety / Stress / HSP (Instrumentals) 💖,7LI3zw8HLkjKo5YpvA26KG,Relax,11131059013,https://api.spotify.com/v1/playlists/7LI3zw8HLkjKo5YpvA26KG/tracks
"Sleep Fruits - sleep music to fall deep asleep, meditate, yoga, relieve stress",6drKONuO2cS5B1R5BtZVN0,Relax,a902190,https://api.spotify.com/v1/playlists/6drKONuO2cS5B1R5BtZVN0/tracks
Rain on Tent Sound 9 Hours,3AzQ44B9x0PCoIxHVXwnh3,Relax,pioj7vfx85aoxfcuglxt01tr8,https://api.spotify.com/v1/playlists/3AzQ44B9x0PCoIxHVXwnh3/tracks
Afterwork Music 2025 🍹,1LLlVPAAh9jbdKhPurMVkL,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/1LLlVPAAh9jbdKhPurMVkL/tracks
Pilates Flow 2025,4q2QCtuzMDO2NMtR0PN5pD,Relax,electroposé,https://api.spotify.com/v1/playlists/4q2QCtuzMDO2NMtR0PN5pD/tracks
Harry Potter Sleep,6DmyWiUQ76YCyKc6eSjmmL,Relax,jankasommer,https://api.spotify.com/v1/playlists/6DmyWiUQ76YCyKc6eSjmmL/tracks
Mindfulness Music & Nature Sounds,4BQdJXoGq6wXvPT64nRRYf,Relax,s9ccdlqrruoe7pjfotnvw1f75,https://api.spotify.com/v1/playlists/4BQdJXoGq6wXvPT64nRRYf/tracks
Relaxing Spanish Guitar,6yfkDLb6Au0kcj1D3SkoD2,Relax,31z4nnyun5dsqtfwmhdujq5kehaa,https://api.spotify.com/v1/playlists/6yfkDLb6Au0kcj1D3SkoD2/tracks
Deep Sleep Baby Music,6K2CYJp6gejAWcOQNXduWT,Relax,31nazheyat5ylsyqd5qj2yl3jmtm,https://api.spotify.com/v1/playlists/6K2CYJp6gejAWcOQNXduWT/tracks
Chill Out Blues & Soul,3Z72yCEE7ejhoTr7C8liQy,Relax,siraheimgartner,https://api.spotify.com/v1/playlists/3Z72yCEE7ejhoTr7C8liQy/tracks
"Chillout Lounge - Calm & Relaxing Background Music | Study, Work, Sleep, Meditation, Chill",2LIq3v1ZvSeLtTV6T8Axa6,Relax,sensualmusique,https://api.spotify.com/v1/playlists/2LIq3v1ZvSeLtTV6T8Axa6/tracks
Disney Piano for Relaxing & Sleeping ,7kXVWlBxJnrUXcSQe8dG6u,Relax,1237012051,https://api.spotify.com/v1/playlists/7kXVWlBxJnrUXcSQe8dG6u/tracks
New York Jazz Lounge 🍷 Relaxing Jazz Bar Classics,4nCML7cOgIsamsRdvebFtE,Relax,6eeef7gzrjg8hckxogjr6l4kr,https://api.spotify.com/v1/playlists/4nCML7cOgIsamsRdvebFtE/tracks
Soft Worship Music | Calming Christian,4TAyMk5PSfBTmCAFwTbuQg,Relax,nsosz32w7004r00cx9rilkscq,https://api.spotify.com/v1/playlists/4TAyMk5PSfBTmCAFwTbuQg/tracks
Relaxing Harp Music,5E43UureHsYWKVGvxgLjIO,Relax,uypjsvjgonyvb0exkmfp2ms74,https://api.spotify.com/v1/playlists/5E43UureHsYWKVGvxgLjIO/tracks
Lazy Jazzy Sunday,6OS5qvv70NyoN3wps2SKRU,Relax,danielhoogerwerf,https://api.spotify.com/v1/playlists/6OS5qvv70NyoN3wps2SKRU/tracks
RESTAURANT MUSIC 2025 🍽  chill covers & dinner songs,4lAmoS7H9HzPmelN7joKG6,Relax,binfq2t4t5bkn4wrjo9t3hlct,https://api.spotify.com/v1/playlists/4lAmoS7H9HzPmelN7joKG6/tracks
Spa Massage  & Wellness Music 2025,5Hj0N4Go1pXIJhE4RPOjS7,Relax,31voena2hhv4lk6bcis7j3c32zmi,https://api.spotify.com/v1/playlists/5Hj0N4Go1pXIJhE4RPOjS7/tracks
Morning Vibes 2025 🌞,2Jn9nUxpy79EN8PlbAGyFA,Relax,electroposé,https://api.spotify.com/v1/playlists/2Jn9nUxpy79EN8PlbAGyFA/tracks
Quran for Sleep 😴🌙🕋,3LunT16O5vAMpe3kkB5qdF,Relax,31smsue4drbhehviszwibq7ronbm,https://api.spotify.com/v1/playlists/3LunT16O5vAMpe3kkB5qdF/tracks
Morning Chill 🥞 Relax Breakfast,1mhzmY1ItlLIMfH6DRpLHM,Relax,21ifzjxggdajdpc4w6iqxslkq,https://api.spotify.com/v1/playlists/1mhzmY1ItlLIMfH6DRpLHM/tracks
"Relaxing Music🌼Stress Relief, Reading, Calming, Sleeping and Background Music",5Qvz8wZIRYbEUUFoPueKI5,Relax,8qudm8rs5sk39qhffc3xl8hev,https://api.spotify.com/v1/playlists/5Qvz8wZIRYbEUUFoPueKI5/tracks
Relaxing Music,1r4hnyOWexSvylLokn2hUa,Relax,g4ltn436qbnizkut0pskcy1s8,https://api.spotify.com/v1/playlists/1r4hnyOWexSvylLokn2hUa/tracks
Chill Lounge 2025 🌴 ,0vcNICy53a4tMJE6tUIQvE,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/0vcNICy53a4tMJE6tUIQvE/tracks
Dog Music 🐶,6e5lSMmhr1W8Qg5X3qssLQ,Relax,31s5gcvwnrj2s4mmdediu2myhuru,https://api.spotify.com/v1/playlists/6e5lSMmhr1W8Qg5X3qssLQ/tracks
Relax In the Bath,5sMfgeII8qGOwcgxfqqDaM,Relax,117687144,https://api.spotify.com/v1/playlists/5sMfgeII8qGOwcgxfqqDaM/tracks
"Celtic Relaxation Music: Beautiful Melodies, Instrumental, Meditation, Mindfulness, Harp, Strings",42gxpKWSAzT5k05nIzP3O2,Relax,estudioscentroacustica,https://api.spotify.com/v1/playlists/42gxpKWSAzT5k05nIzP3O2/tracks
SUNDAY Chill 2025 ☕ Weekend Relax ☕ Lazy Day,2aN3yoYW75MtMynwV68Lam,Relax,9farmipw0i9o1k4qcmvqg3dcv,https://api.spotify.com/v1/playlists/2aN3yoYW75MtMynwV68Lam/tracks
Relaxing Spa Music with Water Sounds,6fMTmFXog2orubMRvKYeBV,Relax,31qpa4dmuavkmu5x4zagtrtq64li,https://api.spotify.com/v1/playlists/6fMTmFXog2orubMRvKYeBV/tracks
Soft House Relax 2025 🌴,29wEFHaEbO3x2HEYEpLatA,Relax,rankman,https://api.spotify.com/v1/playlists/29wEFHaEbO3x2HEYEpLatA/tracks
 Relaxing Yin Yoga,55GH07u3crdtDEZKnU7bT4,Relax,phebe75,https://api.spotify.com/v1/playlists/55GH07u3crdtDEZKnU7bT4/tracks
Handpan Music,7oEnhl9FpwJMFuLsTpleMO,Relax,31lcdysipbdxqmywrkpmjyjdmjjm,https://api.spotify.com/v1/playlists/7oEnhl9FpwJMFuLsTpleMO/tracks
Coffee house | Café Lounge | Chill Vibes,0PzTB0SzhsYdmq3lvb0zgv,Relax,sonymusicnl,https://api.spotify.com/v1/playlists/0PzTB0SzhsYdmq3lvb0zgv/tracks
Solfeggio all 9 Frequencies 🧘‍♀️ nine healing hz,1ExIhnrZFKyZhRh8vTfTPf,Relax,l5spk0tjwmedfp93zv3x3gfv1,https://api.spotify.com/v1/playlists/1ExIhnrZFKyZhRh8vTfTPf/tracks
Relaxing African Music,50pryGy4bfJfqAVKZAojNh,Relax,j9r03qkjuusqvx4m3som9o6n3,https://api.spotify.com/v1/playlists/50pryGy4bfJfqAVKZAojNh/tracks
12 Hour Rain Sounds Sleeping(Continuous No Gaps),3vwWA2JhuqvIi8WzjqYxHK,Relax,salesgirljenni,https://api.spotify.com/v1/playlists/3vwWA2JhuqvIi8WzjqYxHK/tracks
Coffee Lounge 2025 ☕ Café Songs ☕ Kaffe Musik ☕ ,39SmBUW3agbfD2upEFgyet,Relax,43xzlwfo0tft7hn5r5e6dksrd,https://api.spotify.com/v1/playlists/39SmBUW3agbfD2upEFgyet/tracks
Calm Water Sounds,3AhibKdBAssmQDfiXLnorz,Relax,lunngfern,https://api.spotify.com/v1/playlists/3AhibKdBAssmQDfiXLnorz/tracks
Lo-Fi Beats,71d99pLh0TpbdIJESHAsDN,Relax,37dxszovkhb7j26xdfpq87kto,https://api.spotify.com/v1/playlists/71d99pLh0TpbdIJESHAsDN/tracks
Liquid Drum and Bass,5ABMzUESx7K7EyowE5kFCl,Relax,ukfmusic,https://api.spotify.com/v1/playlists/5ABMzUESx7K7EyowE5kFCl/tracks
focus music 2025 👀 study & work instrumental,4b1cXJ3znhQIbsVzzrWfpO,Relax,sonymusicentertainment,https://api.spotify.com/v1/playlists/4b1cXJ3znhQIbsVzzrWfpO/tracks
"Chill Beats 💙 groove, relax",2rN3mSrzUcgjlj1TcEDTX7,Relax,vcdikomxn7xuhp0ci0pn31pn9,https://api.spotify.com/v1/playlists/2rN3mSrzUcgjlj1TcEDTX7/tracks
Evening Chill 2025,3IDvNxdi4zYhFcZj0kTvg7,Relax,eg5orz3zo4qsvw1p7xisvw6c7,https://api.spotify.com/v1/playlists/3IDvNxdi4zYhFcZj0kTvg7/tracks
Surf Music 2025 🏄 Summer Vibes,0Yud83nAJhnPpuABp66vr3,Relax,21ifzjxggdajdpc4w6iqxslkq,https://api.spotify.com/v1/playlists/0Yud83nAJhnPpuABp66vr3/tracks
Baby Sleep Music: Disney Piano Lullabies,6aPYZDuvBM9FO5WrcwDw8b,Relax,31rjnvnlkbwfur4xv3ve3hzy4fba,https://api.spotify.com/v1/playlists/6aPYZDuvBM9FO5WrcwDw8b/tracks
Relaxing Chinese Traditional Music ,26xHk0w8Kpcq3eSBjmnAmu,Relax,22dsx4m5a4uukey7plohdr2di,https://api.spotify.com/v1/playlists/26xHk0w8Kpcq3eSBjmnAmu/tracks
Relaxte avond muziek,4r1MUyOyJFj29yzyPSGW90,Relax,bencirkel22,https://api.spotify.com/v1/playlists/4r1MUyOyJFj29yzyPSGW90/tracks
Lofi Morning | soft morning music to wake up | uplifting beats | chill morning | relaxing background,43Q9LvUErcQvo4YzG2wd5k,Relax,ijrunlmpo50e1789iv6vx0odz,https://api.spotify.com/v1/playlists/43Q9LvUErcQvo4YzG2wd5k/tracks
"Japanese Zen Garden 日本庭園 - Peaceful Instrumental Asian Music for Rest, Relaxation, Meditation & Spa",0XvBIoFUDrKfoPmnhz1fS4,Relax,8gnu9mwsg4uzrsfig5i2ricy1,https://api.spotify.com/v1/playlists/0XvBIoFUDrKfoPmnhz1fS4/tracks
Morning Chill 2025 ☕️,1I3XZ25iBe7CtQK3I3oj86,Relax,getthesoundofficial,https://api.spotify.com/v1/playlists/1I3XZ25iBe7CtQK3I3oj86/tracks
MOROCCAN CHAABI 🇲🇦,3DZ0KCUwoi33XJcv7T5jVf,Relax,31l5p2l7q7ttunyc5vluhtzexd3e,https://api.spotify.com/v1/playlists/3DZ0KCUwoi33XJcv7T5jVf/tracks
HEALING SLEEP 🌙  Relaxing & Beautiful - 432 Hz,4JSSPYKaE9sP3qqlkCIEGi,Relax,ikwong1979,https://api.spotify.com/v1/playlists/4JSSPYKaE9sP3qqlkCIEGi/tracks
Luxury Beach Bar 🌴🍹 Chill House Lounge,2ftZzTVPudyi7DMUGKbz6S,Relax,31itss2dt6ws2sa7klicwhsfelva,https://api.spotify.com/v1/playlists/2ftZzTVPudyi7DMUGKbz6S/tracks
Feel Good Mood ,11dmFZe33fvcHr0Xn5E9HS,Feel Good,sonymusicnl,https://api.spotify.com/v1/playlists/11dmFZe33fvcHr0Xn5E9HS/tracks
Feel Good,0d8urcOiLj5tqLponGqQiG,Feel Good,stefvanham-nl,https://api.spotify.com/v1/playlists/0d8urcOiLj5tqLponGqQiG/tracks
feel good vibe🪩,1yzasNYtLGcBK5LKIncQVF,Feel Good,xmcwjv42ub78dlky8fh22yahc,https://api.spotify.com/v1/playlists/1yzasNYtLGcBK5LKIncQVF/tracks
FeelGood,7gjcJcYnEkg2ahTUCrwrQn,Feel Good,31cgrivsurso44q64ik5ptxitkni,https://api.spotify.com/v1/playlists/7gjcJcYnEkg2ahTUCrwrQn/tracks
Feel Good ,7w6cLIJmNhrTT3xrRTskwK,Feel Good,p8u4bg39u8ew4b58wtkpj73f8,https://api.spotify.com/v1/playlists/7w6cLIJmNhrTT3xrRTskwK/tracks
Feel good🤩,10QHfcSLw0ijZyLyk4A1B6,Feel Good,ej2o3boqsbenqvx4t1obuyhaz,https://api.spotify.com/v1/playlists/10QHfcSLw0ijZyLyk4A1B6/tracks
FeelGood!,7mIsPrYkz8dDq8nqCqitBT,Feel Good,11146891697,https://api.spotify.com/v1/playlists/7mIsPrYkz8dDq8nqCqitBT/tracks
Happy Vibes 2025 ☀️,7GhawGpb43Ctkq3PRP1fOL,Feel Good,electroposé,https://api.spotify.com/v1/playlists/7GhawGpb43Ctkq3PRP1fOL/tracks
Feel-Good ,2KlkZF0Z8wBCcFBnmo1t3E,Feel Good,98hkyvk4b7yl8kzmtugriy4x8,https://api.spotify.com/v1/playlists/2KlkZF0Z8wBCcFBnmo1t3E/tracks
Feel good nieuw,7zDHuxaftJcprj7rZjuSOO,Feel Good,1141176251,https://api.spotify.com/v1/playlists/7zDHuxaftJcprj7rZjuSOO/tracks
feel goooooooood,2VMMB0Jn9reTdiY8ccFlWu,Feel Good,staceydonuts,https://api.spotify.com/v1/playlists/2VMMB0Jn9reTdiY8ccFlWu/tracks
Feel Good 🌸,0xSPV83GVXlLseEQqO893J,Feel Good,tanunliong,https://api.spotify.com/v1/playlists/0xSPV83GVXlLseEQqO893J/tracks
Happy Music from 1980-2025's 😃 Feel Good Songs 🌟,6hXwzaSaiiWUazPjpQn0Yl,Feel Good,dlf2he31zeeqiypbj1tde310e,https://api.spotify.com/v1/playlists/6hXwzaSaiiWUazPjpQn0Yl/tracks
Fill Good!,2zncVER4aAtbYvw5Zu42Hs,Feel Good,31po43qhbyysjemaui3hay7nwr2e,https://api.spotify.com/v1/playlists/2zncVER4aAtbYvw5Zu42Hs/tracks
