playlist_id,group,avg_popularity,median_popularity,track_count,avg_duration
0sXCOLjexzGdhto9ORY301,Genre,32.17,35.5,100,4.317117333333333
0t4DtWqQqo7ebEZdgYVG6P,Mood,38.5,38.5,2,1.1687916666666667
0tBZqbt0BDrGQX8XhD6Ndg,Mood,72.62337662337663,82.0,77,3.636996103896104
0tuCzl4SJIjxcYxHnFviHG,Mood,44.91891891891892,45.0,37,1.0175234234234234
0uKEs5Je7unyIpYlK9d320,Genre,14.236559139784946,0.0,93,4.167806630824373
0uMfld2HOScFnL9srULzb9,Genre,39.957142857142856,44.5,70,3.6307400000000003
0uVmuVBnjqjZpraHAZ4sXI,Genre,15.105263157894736,0.0,57,3.7484254385964912
0uuYJp1SOkdZpZLn4KFvc7,Genre,53.54545454545455,57.5,22,3.0109371212121214
0v6FXXxFLTRH9CnkJItm0Q,Genre,31.864864864864863,26.0,74,3.496740315315315
0vTAx1UqhELQjT7tuNOcCX,Mood,58.333333333333336,55.5,18,3.615728703703704
0vVQilQ3oTOzmQk9Vlvlxt,Mood,31.402985074626866,38.0,67,3.7089141791044775
0vcNICy53a4tMJE6tUIQvE,Mood,43.2,45.0,5,2.83029
0vsR5atktymcsDJmOt9mHz,Genre,37.2962962962963,41.0,27,3.188458024691358
0vvXsWCC9xrXsKd4FyS8kM,Mood,53.24,54.0,100,2.554615
0wAGc1dKW3VZf5s1y3YqgS,Genre,37.890243902439025,39.0,82,3.6075447154471547
0wJCDUC36Np4fV8kSYsI1l,Genre,33.425925925925924,36.5,54,6.709883024691358
0wgd9yLXEpwmwMjCTx3RFW,Mood,35.523809523809526,34.0,42,3.3575884920634924
0wiqogwYITKh1Kaj1dnbNV,Genre,68.5,70.0,6,3.3713583333333332
0wiqogwYITKh1Kaj1dnbNV,Mood,54.77777777777778,54.5,54,2.9170503086419752
0ws4J33RrCymKaptfihm6M,Mood,11.76923076923077,0.0,91,3.9242335164835165
0wtuASYJTfKNiIyqcGYQdk,Mood,55.970588235294116,59.5,34,3.3842220588235294
0www4JXDB90F8NIcO1XraT,Genre,2.3333333333333335,0.0,99,3.696881986531986
0xF0eHm3eguBqBvgVyQ3UB,Mood,51.270833333333336,48.0,96,1.8697505208333334
0xSPV83GVXlLseEQqO893J,Mood,51.77173913043478,55.0,92,3.5538860507246377
0xawGH3HUQJTbrCUPDIU93,Mood,58.63636363636363,67.0,22,3.656687878787879
0xzo6F8d7HhiU9Wh605si3,Mood,50.23863636363637,47.0,88,4.676484848484848
0y9qL71RXeQkqirxGfa98O,Genre,15.15625,13.0,64,4.053022395833334
0yfxXLq7v507ntTeySQc2V,Mood,51.907407407407405,54.0,54,4.782778703703703
0yfxjl88pck8AMfZ9tSH6m,Mood,69.02222222222223,75.0,45,3.98525
0yyfVA5OzczZf5Q8xHu7N4,Genre,54.0,54.0,1,3.626
0yyfVA5OzczZf5Q8xHu7N4,Mood,31.8,39.5,60,3.7949813888888886
0zFSvcgzpslkTia17jCgL7,Genre,25.130434782608695,3.0,69,4.2813739130434785
0zc6Hq9OIAengtGG6a3lfs,Mood,63.53846153846154,70.0,39,3.800071367521368
0zmDqRjzQCkNo1bXKP5Hxt,Genre,28.089887640449437,28.0,89,4.134069850187266
0zqrdlszkXDfIj72j2Voaz,Genre,31.90909090909091,33.0,22,2.9006022727272724
10HCkYMmNzuULiNAwNGkWN,Genre,31.8125,34.5,80,3.9995270833333336
10PXjjuLhwtYRZtJkgixLO,Genre,55.2289156626506,57.0,83,3.6089552208835345
10QHfcSLw0ijZyLyk4A1B6,Mood,59.51923076923077,60.0,52,3.2817522435897435
10ScjU9CPSKf1I4Ff7yRkh,Genre,71.0,71.0,1,3.4851
10ScjU9CPSKf1I4Ff7yRkh,Mood,38.26086956521739,46.5,92,4.219580253623189
10euAdls5nSVs7K1EhV8tp,Genre,25.571428571428573,24.0,28,3.016323214285714
10qmwWvrMSpgqpkZnbqIrU,Mood,27.373626373626372,25.0,91,3.1308787545787546
119RwhTmhNelp6IqJpt0K4,Genre,35.108108108108105,46.0,37,4.335281981981981
11dmFZe33fvcHr0Xn5E9HS,Mood,50.85964912280702,53.0,57,3.23528216374269
11hOWcWxnzCA9hggoWuMdN,Mood,25.51764705882353,17.0,85,3.776971960784314
11nSleISOWGLboWVWPDuwB,Mood,55.911764705882355,52.0,68,2.7101264705882353
12Dm0iiywkWOLZQbYU3PUo,Genre,44.967213114754095,54.0,61,4.753984699453552
12J8HBzur06FUpN5BYPiAc,Genre,59.54320987654321,59.0,81,4.002169135802469
12wJ1pc0yhabTD6tSi63Lv,Genre,50.52040816326531,66.0,98,3.685573469387755
13SlcD07hgqrADbXPQs787,Mood,46.23863636363637,47.0,88,1.4499011363636365
13ZYKpsIfpEMVQETwkDeG8,Genre,18.211111111111112,21.5,90,3.8258005555555554
13mSKGefyqQctAigf2Eejm,Genre,57.203125,60.0,64,3.161109114583333
141UOeClyFdAZ6aq0rq3T5,Mood,31.20689655172414,31.0,87,3.4219729885057473
141guhSLUNzE58MqlIC4zT,Genre,45.95061728395062,57.0,81,3.9593925925925926
14IatnY7Y8fv0CO29TohoP,Mood,48.03,48.0,100,2.2055763333333336
14KtkIpsvzDSCXR24EqHCL,Mood,44.40845070422535,60.0,71,2.20493896713615
14yoZDwS9NMqdvW7cGrEJp,Mood,43.88636363636363,44.0,44,2.1583810606060605
153qQRlKCMuLximEXt5JlI,Mood,53.78,57.5,50,4.231439666666667
156bmis77h7wlf9Q8Aco7d,Genre,43.51948051948052,42.0,77,2.612394805194805
15NdjFsYzrUhKuKo8Fi3k7,Genre,20.44,18.0,75,4.861141333333333
15NnwbJbnlB7rbMZ59v1Ud,Genre,35.07692307692308,37.5,26,4.07973782051282
15Vw8zHu4aXs3WT4tOy1y2,Mood,45.75,51.0,72,2.8759657407407406
15XMGiJEMirY8aohkKi9Ug,Genre,49.44285714285714,55.0,70,3.2174947619047622
15sZyUgStYmvzm3QfdVDIp,Mood,61.4,75.0,25,3.798296
15tqARUzLdhzSALPKkgWjZ,Genre,38.58181818181818,41.0,55,3.6172766666666667
16EwhICYcDc5qqJVCugP6p,Genre,29.17283950617284,34.0,81,2.978154320987654
16NClPcOsPDcHHJrFZ0HjW,Mood,30.557377049180328,32.0,61,3.750501912568306
16QguuMuZbadn8Ll3exMpS,Mood,60.15,60.0,100,3.7052903333333336
16Wts8ZF8dSbC7ptlWPcAL,Mood,38.8780487804878,38.0,82,2.8293288617886176
16gXsmg48MdRTqCLNnx9Cu,Mood,56.60606060606061,56.0,66,2.9284694444444446
16p6KaXsroUXFqludFo2pQ,Mood,52.111111111111114,52.0,81,2.7831170781893
16weNrrZuTHZtsOkWqGWWZ,Genre,30.017857142857142,25.5,56,5.128763988095238
17IFbN8moTMWsaK5S5qCyD,Genre,18.345454545454544,1.0,55,4.32030090909091
17TcR45QQeH5pv0xujZkEW,Mood,58.35,61.0,20,3.2799616666666664
17tw7L3cHFF9FcsFuiTcJA,Mood,7.98,1.0,100,5.506414833333333
188CYiQauzOAEX1ldbfXAp,Mood,42.2289156626506,43.0,83,3.3748839357429716
189Sow1xr7R94oSKs4kISc,Mood,62.904761904761905,69.0,21,4.173353968253968
18GHbFy1bRK04e8jCLJm5i,Mood,44.294871794871796,43.5,78,2.7101970085470084
18OEOdH0DRMDbMrTwnkRRa,Genre,38.15625,38.0,32,3.4683864583333333
18ed2WSQNrEIrSBAShEf6S,Genre,30.96808510638298,36.0,94,3.2042656028368794
18ojA1NnCpPHWQvzyTWLrW,Genre,34.4040404040404,39.0,99,3.206562794612795
18vUeZ9BdtMRNV6gI8RnR6,Mood,49.0,54.5,38,3.740706140350877
190wZ2oVo7MTrBvNlPiub2,Mood,43.36842105263158,42.0,76,2.7424857456140352
19E4BqWpLe9A9bWGmgeLj6,Genre,56.0,56.0,2,3.3471583333333332
19E4BqWpLe9A9bWGmgeLj6,Mood,38.8433734939759,40.0,83,3.0741208835341363
19O5SrXXXQ1IkvkSTbESWn,Mood,30.977272727272727,33.0,88,4.357864772727273
19WFa8DUtXUxzOwrjvjEmB,Mood,63.68181818181818,65.0,22,3.3861363636363637
19lWiX0tfnNN1oSPLyFN0q,Genre,7.716216216216216,0.0,74,4.448390315315315
19sRcVMg1KWo0WrtaJwBaT,Genre,20.397849462365592,19.0,93,3.3189650537634408
1A9HhBvdvReinBSyO4BJWU,Mood,30.175,36.5,40,3.5906666666666665
1AHWdD72NgMq9EIDxfOaS8,Genre,32.676923076923075,31.0,65,3.9118999999999997
1AHu1KznCUi9drUDx82Tq6,Genre,37.25675675675676,47.0,74,3.986617792792793
1AOMaSEZf0aChEOK6L5uI3,Genre,47.5,47.5,2,3.7954166666666667
1AOMaSEZf0aChEOK6L5uI3,Mood,32.80612244897959,42.0,98,3.916142857142857
1Ak7r2bjaUqHrxQuKI9Nnm,Mood,25.857142857142858,26.5,42,3.2431027777777777
1All5I9pyXjJ2ArZt4zuCX,Mood,59.32142857142857,59.5,84,3.9219188492063495
1BCeTBT2r0LNYAyCwaT71K,Genre,33.74,35.5,50,3.3212803333333336
1Bfjx7lSGhdeYjqrAkCCpr,Genre,17.272727272727273,16.5,44,3.6481556818181815
1Bie6uExk7xv0FAW46l1wX,Genre,29.82456140350877,30.0,57,3.0124143274853803
1BrMAvY098E0nFYlZxXbyt,Mood,14.430232558139535,0.0,86,3.6420852713178293
1C1n62EWQJC0mHXqpU0NWg,Mood,55.0,55.0,6,2.171136111111111
1CD11IKUrYwireDIW8oSZi,Mood,37.31578947368421,44.0,38,3.393094736842105
1CHIsq4lzhaY6egAk3KD1y,Genre,57.476190476190474,55.5,42,2.5254242063492063
1CHIsq4lzhaY6egAk3KD1y,Mood,40.57142857142857,40.0,7,2.565238095238095
1CgA40fjEdfPc63lB9tTXr,Genre,71.4090909090909,71.0,22,3.199843181818182
1Cgey68pUlQGsCPI2wJuxr,Genre,67.16417910447761,79.0,67,3.037130348258706
1ClQthbKdqTlU90yc0SHvl,Genre,34.24390243902439,42.0,41,3.9426077235772357
1Cn8FfoNvnMM1zAp6u5ZQo,Genre,46.142857142857146,47.0,56,2.8301008928571427
1Cy3vN9iJBqnSMgmzLH1sj,Genre,38.0,41.0,45,2.772442962962963
1CyoRip6lrdjFH9nmGkEbF,Genre,37.0377358490566,39.0,53,4.72979213836478
1DNQLZgzDutN6Olbq747l8,Genre,42.36708860759494,47.0,79,4.470648312236287
1DSEi0lvLOzTiKqnaYZBDh,Genre,42.166666666666664,41.0,36,4.170933796296296
1DTTx90l7E9NU7WyVmRFw5,Genre,46.96470588235294,49.0,85,4.018898235294118
1DXq83BtTRkpFZRWQdNnBU,Genre,40.74666666666667,40.0,75,3.122026888888889
1EDyzStBXZ38Y0bf2atGFi,Genre,23.117021276595743,22.0,94,3.3432945035460993
1EWFZL2cPkur5CSeGkTgM7,Genre,52.705128205128204,60.0,78,3.87548547008547
1Evo2IzNS2LAY1608qn8wX,Genre,21.072289156626507,19.0,83,2.5488251004016065
1FNAi1dYgnSauCPQu4cF0M,Mood,38.20779220779221,40.0,77,3.247995670995671
1Fbp1fSPfjcZHCwoYpE272,Mood,72.55555555555556,71.0,9,2.308012962962963
1FlAhHeBRHIhC22WZTMwLz,Mood,38.285714285714285,46.5,56,3.5877633928571426
1FmlUPRCZaU7QkusYhibAB,Mood,55.74193548387097,55.0,31,2.154840322580645
1GFjt7qWOFvtsDF1CyxA7Q,Mood,50.22,52.0,100,2.5524885
1GXRoQWlxTNQiMNkOe7RqA,Genre,27.57608695652174,11.0,92,4.622109601449275
1GhKCTugxYZXbV7grjqJxS,Genre,38.721311475409834,38.0,61,2.9769882513661203
1H1SkrOik0Xnn7Ia9lPGrH,Mood,28.341176470588234,27.0,85,4.983369607843137
1HLh1SsPFrBOQLta0y2FFl,Mood,19.25,22.5,20,3.547569166666667
1HOSnYU1RgBLgJcI9V7HuS,Mood,34.47115384615385,49.0,104,1.0720171474358975
1HVP7E8RkpieiGSxvATJbU,Genre,43.68181818181818,43.0,22,3.407075757575758
1Hno5OKWwHag0fuRBrXzWL,Genre,66.91891891891892,71.0,37,4.103311261261261
1HpmKEz99NSFvPh779C6dL,Genre,37.716981132075475,52.0,53,3.5397194968553456
1I3257LgXAqYT67iT6iLOC,Mood,28.636363636363637,28.0,99,2.9134925925925925
1I3XZ25iBe7CtQK3I3oj86,Mood,49.37931034482759,47.0,29,2.864290804597701
1IH14B3CZ6i4n0B2uiraIj,Genre,26.98,26.0,100,3.888279166666667
1Ix98xzushaqr31CgXTQh7,Mood,41.2,41.0,45,2.0618262962962963
1IzPLX8l1tXmXUB5OdHhDx,Genre,92.0,92.0,1,3.4701833333333334
1IzPLX8l1tXmXUB5OdHhDx,Mood,35.62244897959184,36.5,98,3.0771418367346937
1J2vYkrZaRh9mPoRAiVVmU,Mood,27.608247422680414,36.0,97,3.08146941580756
1JNCY37zqxGOXEZhBX55uR,Genre,24.107142857142858,23.5,28,3.0653761904761905
1Jl4zMXcGWW9Qf5rzBQkns,Genre,46.36734693877551,47.0,49,2.847947278911565
1Ku6tm67SBKQVH85t4unXh,Genre,35.241379310344826,38.0,29,3.9514362068965516
1Kvo7NhRbUU6MEa4DMWKCI,Mood,40.96875,42.0,64,3.2767395833333333
1LLlVPAAh9jbdKhPurMVkL,Mood,60.4,62.0,10,3.0547016666666664
1LSRdIdHTqVyUAe0lFk9GO,Genre,37.0,37.0,25,3.2441366666666664
1Lihr84YGTJxPc2xCDcuJk,Genre,40.0,40.0,1,2.1935333333333333
1M4HRuhHptR24Ocs3HRfvO,Mood,39.8235294117647,48.0,51,2.9676382352941175
1M6RbtvWUqYWnswyZkSedG,Mood,58.05,59.5,20,3.1114241666666667
1MBe3KMegbXBmD2VjQ9OQf,Mood,40.328125,41.0,64,1.2756119791666667
1MM5vmf9sa9SwgCxQAG8Ft,Genre,41.84444444444444,40.0,45,2.633382962962963
1MQmPhKcSH2XoZPnRo8EHE,Genre,71.61728395061728,74.0,81,4.4187308641975305
1MYMvIg3oqulwr99qbjL8W,Mood,60.63461538461539,57.0,52,3.128215705128205
1MZIjTu5sQT11G4XNaoqes,Mood,17.99,18.0,100,5.224819999999999
1N3mGjI08A6L9qWG87RWjq,Mood,26.966666666666665,34.5,90,3.5302616666666666
1NH4K164k3Dk5kGxBg5zSH,Mood,34.54639175257732,34.0,97,1.7561364261168386
1NLkfuJWKdwsyUIVPuQibc,Mood,63.9,64.0,20,2.547083333333333
1NvgCgbdqIP5Ui9ezker6k,Genre,38.6578947368421,40.0,38,3.8847706140350877
1O0gZPT2GwAmXWLkiXI51M,Mood,49.92307692307692,50.0,13,2.539085897435897
1O72F2ECjACsMPz8ZyjOmf,Mood,35.07142857142857,23.5,42,3.6880194444444445
1O9BdDSofO8nUgQbxQDcAQ,Genre,25.157894736842106,26.0,38,4.41405350877193
1OAQfRzlV8gUoQ6d4BhI06,Mood,50.048780487804876,60.0,82,4.551689227642276
1OAQxNnHNvH8kBBIwD9bn4,Mood,38.0,38.0,23,1.331573188405797
1OfbCoNEyf3APFt2YAkaao,Mood,32.76190476190476,41.0,84,4.1620623015873015
1OqTTAOOqoV9hAwElBF0kj,Genre,45.38095238095238,44.0,21,2.6461753968253965
1P6VlUUF2uZC9PJmnXcVVM,Mood,36.64102564102564,44.0,78,3.5837829059829063
1PcHzSQ3sN0bJGRgkJMQoC,Genre,23.758064516129032,24.5,62,4.1333822580645165
1PlfoubR8xBIqIx15tjXwR,Mood,34.81481481481482,8.0,27,4.047707407407407
1PmwMQY86pJuAm7veFt3u2,Genre,21.25,2.0,76,3.8619760964912278
1QIoBktzMXXmt0TwHbfmtw,Genre,25.329268292682926,24.0,82,4.080880487804878
1QNIPdWMxKHBYED5ZXfNVU,Genre,44.19565217391305,42.0,92,2.534416123188406
1QwnoCtofequZkT6RraLEZ,Genre,30.855670103092784,37.0,97,3.662293298969072
1R0DqNQD2IcnLX0PtLI8UM,Genre,42.75,48.5,52,4.351095512820513
1RGGA1vhBkxj1ImpBWSfCn,Genre,13.785714285714286,14.5,14,4.129204761904762
1RJflr2ZNVPMMVAMMdBR5l,Genre,18.285714285714285,1.0,63,4.1246082010582015
1RiwlmT3uEECzChcU6iuPm,Mood,22.551020408163264,24.0,98,3.2763164965986395
1Rx5FYQV3ITdmLyfnEl3qC,Genre,45.82692307692308,46.0,52,2.928341346153846
1S95Du1I1GblNAXtjBKrKr,Mood,67.54545454545455,72.0,33,3.429576262626263
1SPEGX7eXqjjtp3bCBrv9x,Mood,47.32631578947368,48.0,95,3.525219298245614
1Sy6gn7dzQhUMLVvWM6xye,Mood,32.48571428571429,34.0,35,3.222264285714286
1T8Wd03k6lkC5ZDsHRkKdi,Genre,49.30612244897959,57.0,49,3.528694217687075
1TJYhB8WzuMYiXsZn8jmMA,Mood,29.532258064516128,28.5,62,2.6972642473118276
1TLCo3Ce98r8tlSA04ytX2,Mood,43.608695652173914,38.0,69,3.4011628019323674
1TNg7JCxifAjwrnQARimex,Genre,16.41269841269841,0.0,63,3.8293039682539685
1TPzDB0QcQknxlJLZG9dJ1,Mood,53.351351351351354,56.0,37,3.4162536036036033
1TVCd0fTBqNSJDWL9Fzcy3,Mood,41.09090909090909,40.0,99,3.4929240740740743
1TWoMtmreK2yfxqI1m4mo9,Genre,19.612244897959183,17.0,49,3.7979003401360543
1Ub09yDBidBmpkcbrRLgtN,Genre,15.13,4.5,100,3.7441508333333333
1Uuj177EZv7WOvw2vGv1yE,Mood,46.45348837209303,48.0,86,2.1201697674418605
1VCTnJXvJkamOp6QMP1BD3,Genre,12.6,10.5,40,3.5749425
1VSsNd8CrbvGh43MOpncLj,Genre,34.138888888888886,34.5,36,3.772112037037037
1VTUf8JJ2Gd2fouH5Ybr8d,Mood,50.14,53.0,50,2.9821136666666668
1VoXV45vv6DvTqNlEkeKLt,Genre,25.92,28.5,100,3.908847166666667
1WF0zbuFphl18FrSLqKk1w,Mood,13.803571428571429,6.5,56,2.4371440476190473
1WRX9E0R3dPkpWIeu4AgVo,Mood,61.183673469387756,61.5,98,3.226589965986395
1WXXO8g0zyY9f2OIRsL96X,Genre,46.78260869565217,56.0,69,3.457008695652174
1WXtibtodFId1tYKsAdxBi,Mood,31.11764705882353,31.0,85,2.6421841176470586
1XE7rQIGl1NFtWEAfwn4b9,Mood,34.648148148148145,45.0,54,3.627722222222222
1XFD3keDSYqKE78ntAKif0,Mood,32.14705882352941,31.5,68,3.194477450980392
1XFpoNbtb2Nu2Ze970he74,Genre,25.05263157894737,26.0,38,3.1721236842105265
1XKQfz3KEAcaqfrcjM56No,Genre,38.708333333333336,41.0,96,3.1723866319444447
1XU4GqyxAd4EczppIAUYr8,Mood,25.137254901960784,4.0,51,1.8021666666666667
1YE2a7XN2nfGj9ELvxYFoi,Genre,44.2,40.0,45,3.0990270370370374
1YIe34rcmLjCYpY9wJoM2p,Mood,37.68,37.0,100,3.3027281666666664
1YXCqvz6LckKZ7z2pLCHCX,Genre,38.58730158730159,45.0,63,3.8208126984126984
1Yk5nZvyk1Ad1IWaZk6XfG,Mood,27.6,27.0,45,1.5249392592592592
1YnQf7Y2KzxmtEcRgsAi5R,Genre,37.178082191780824,56.0,73,2.7862045662100456
1Z2WwCYSnCl7xA86wVDlWi,Genre,30.956521739130434,38.0,23,3.857273913043478
1Z6BQxptmuNqf3jG3CcAj4,Genre,43.333333333333336,60.0,3,3.713144444444444
1ZMcDKueiDkZ5a1Lqkkgwt,Genre,16.583333333333332,7.0,36,3.3223171296296297
1ZOthjdWYlgiBV35LoqFy3,Genre,48.744680851063826,55.0,47,3.370508156028369
1ZbP3Qy55KD9gQZ7gnmh7n,Genre,72.3076923076923,79.0,26,3.726959615384615
1ZbP3Qy55KD9gQZ7gnmh7n,Mood,51.88709677419355,59.0,62,3.943472311827957
1aLrekwC72iuF5d5nePJkv,Mood,26.835164835164836,28.0,91,3.9883481684981685
1b3U9LY22mfGmb3CJh5PoT,Mood,42.234042553191486,41.0,47,2.1883304964539008
1bX4VAt70mxahFcIZ9RGvW,Genre,61.6,60.0,10,3.0831483333333334
1bp9bsC3I30MyDzaj7fUI2,Mood,62.88333333333333,73.0,60,3.495885
1bzEiznTmu3KPdEQGIRVQV,Mood,63.81428571428572,66.0,70,3.4458995238095236
1cGGIOxaWvaUIPE2QTRAAn,Genre,14.477777777777778,13.0,90,5.12163425925926
1cQNtUrpCXvW8gONHRXCR8,Mood,30.273809523809526,33.0,84,3.004294642857143
1cWXfxw0iSLfLlDrbqOe3c,Genre,10.0,9.0,60,5.915146388888889
1cdyVS1CaNHfc8PSWk7ERz,Genre,23.7027027027027,32.0,37,2.3337184684684686
1cxgGXoqiXVHgogj3PFANv,Mood,34.11267605633803,33.0,71,2.5438291079812205
1d2VcwJ1UQc3s46KqLrCQP,Mood,53.875,54.5,56,2.881185416666667
1d6vohqioAirVCoUrb3nU5,Genre,13.5,10.5,72,4.231944675925926
1dLOk3eTK5JlskH0EXfimM,Mood,42.588235294117645,42.0,51,2.417947385620915
1dvoCOb3vso33rTd4FWqRW,Genre,28.25,30.0,92,3.7619429347826085
1e6u0yOpHrzWcb7JSvICeA,Mood,26.46,32.0,100,3.0745391666666664
1eNryh74E5OLkv76Siy8K4,Genre,15.795918367346939,16.0,98,3.212213605442177
1eTI4kfLwnUR5grYV91r9R,Genre,49.56923076923077,61.0,65,3.250281025641026
1eVJVlZv8RMiXaE8PfeRZq,Mood,30.531645569620252,32.0,79,3.762627637130802
1fDiwGc8mQ67tY98cFhu0f,Genre,21.013698630136986,18.0,73,3.1216689497716894
1fYisq84tS1YeFqjzw7RD5,Genre,13.630952380952381,6.0,84,4.951399603174603
1fpYm79j2Um7mMzONC96ha,Mood,30.982456140350877,39.0,57,3.4048198830409357
1gAHiUs24yaMSbTdmXex2m,Genre,36.76,38.0,75,4.347222444444444
1gu7YfUAmeKip28qu7R914,Mood,59.026315789473685,63.0,38,3.7527451754385965
1h0CEZCm6IbFTbxThn6Xcs,Genre,45.61,50.0,100,3.5447118333333334
1h3UACACM9GM9ju7ifeQpf,Mood,56.42857142857143,55.0,56,2.7887717261904763
1hB5EDvmQsAA6XpP2ZZ2nQ,Genre,33.142857142857146,35.0,21,3.305792857142857
1hSMOXlqBcaydhuMe2DMBO,Mood,39.666666666666664,41.0,3,2.8625555555555557
1hYtcRKefv8dZklQ3JzHN9,Mood,19.61904761904762,19.5,42,3.4637214285714286
1hblPa5R3QgJGWoazGIbWG,Mood,24.384615384615383,25.5,52,3.178529487179487
1hhYu7WJEZCpNhf7D08KID,Genre,47.907407407407405,47.5,54,2.7545104938271607
1iAsI7NQbe36TJ8n9U3vnc,Mood,68.62068965517241,62.0,29,2.937280459770115
1iRwSx7zwJ5iD6uR4NmDkZ,Genre,40.535714285714285,51.5,56,3.464396726190476
1ihABpOAmMgUWM7tpHTObt,Genre,73.2,76.0,45,4.238173703703704
1ikU1YfzDZZYmiOhzqhDFX,Mood,6.925925925925926,0.0,27,4.811697530864198
1ivt9eE4MF1YpQFSjEDbT4,Genre,10.393258426966293,0.0,89,4.352429213483146
1jKExQR5cRxlZVFUygdZ2v,Genre,15.989690721649485,0.0,97,3.6070410652920963
1jWCtGAQiYrC0vYSLA7q4q,Genre,5.683673469387755,2.0,98,3.4561346938775506
1jXc5qconbwICSLVphzFiC,Mood,65.81944444444444,70.5,72,3.9064837962962966
1k1hxBMlyOiNtjyZkqWKsF,Genre,29.1875,25.0,16,3.7755895833333333
1k7O0iZP3SITsTibnSmljj,Mood,36.80487804878049,36.0,82,3.296617276422764
1keF8YLWVX8K8zKaQVtZBm,Mood,31.5,30.5,38,3.4938280701754385
1klmp6LnYfJJ0mqucFyE5E,Mood,45.21739130434783,45.0,23,3.1693065217391303
1kqBP6eE24L0agNpnTIKtc,Mood,26.989795918367346,35.0,98,3.1140746598639457
1lKmLJ3cHkcmXIyV8VNAnJ,Genre,49.25,57.0,8,2.5544583333333333
1lKmLJ3cHkcmXIyV8VNAnJ,Mood,43.73684210526316,44.5,76,2.5128344298245615
1lQQFqvuZy4Sls1kVaHpVX,Genre,30.130434782608695,28.0,69,3.756142753623189
1lS6v9h4MXOw6f6y8MkS8w,Genre,42.40909090909091,50.0,44,4.128753409090909
1lkbYHqbZLs0Alrrdvt22B,Genre,31.029411764705884,27.0,34,3.1971068627450983
1llWqBMzdp3rKItC7cTtWY,Genre,53.0,62.0,11,3.432359090909091
1llWqBMzdp3rKItC7cTtWY,Mood,24.666666666666668,29.0,75,4.08822
1m4MDIC6JFCLVRfr37zTkl,Mood,45.88461538461539,54.0,26,2.127104487179487
1mMMN97s4DBTBZmp5U3n1l,Mood,43.8,44.0,15,2.8291544444444443
1mSybaUcnc41qQNAC8v967,Genre,34.5,34.0,92,3.9449411231884057
1mhzmY1ItlLIMfH6DRpLHM,Mood,41.51,41.0,100,2.235005166666667
1mmR8n53e0j23dqilZPgku,Mood,42.0,42.0,1,4.214733333333333
1n0Ap5Hsea2YIWs1vY8I6U,Mood,33.08,33.0,75,3.474989555555555
1n4GBFOqBCJoFVYiBmkss1,Genre,48.76923076923077,46.0,13,5.850420512820512
1n8rpaeNGOPr1Hi6hqrrNe,Mood,26.423529411764704,27.0,85,3.9621147058823527
1niLsvjFMoS7w6xAUAsxw9,Mood,37.25555555555555,46.0,90,4.047113888888889
1oHx5oUT3Fem7HzVfFFzzn,Genre,42.41379310344828,46.0,29,2.8280350574712645
1oJMYRgc6FA4282ORv7pYy,Genre,56.142857142857146,55.5,14,4.089377380952381
1ofn0OWq6x2AW2ikjQGAh7,Mood,37.06172839506173,47.0,81,3.2278179012345682
1ogcEbnPHGRv9AqOCVTRTS,Mood,71.9367088607595,72.0,79,3.739269198312236
1pKTZVTkt8KxaNqAodvxUK,Genre,51.63333333333333,52.5,60,3.1092758333333337
1pWTuMi4YgzcV77fdwkpbN,Genre,27.884615384615383,28.5,26,5.4449551282051285
1psMMxOTLKanL4gXPVFrbk,Mood,30.174418604651162,31.0,86,2.791867441860465
1puQ0hv40TUre24cFillJS,Genre,48.205882352941174,35.5,34,3.761693137254902
1qA4jX0Jq9ZPYVV8Bl0GWu,Genre,39.27,40.0,100,3.3081195
1qSb2G7W0U8PGjYdNaRbNB,Genre,32.88095238095238,41.5,42,5.282810317460317
1qnmAg27oFEs57VCDeG17K,Genre,56.42424242424242,58.0,33,3.0833797979797977
1r4hnyOWexSvylLokn2hUa,Mood,50.03,49.0,100,1.7071465000000001
1r5tem6OX2SiTL3zym2RMx,Mood,53.178082191780824,55.0,73,1.5689063926940638
1rYFrS7qV0p09EXv3HKDSo,Genre,30.557377049180328,31.0,61,5.894495355191257
1sBQ0OT5S7B5X0mln3QNdW,Genre,21.833333333333332,23.5,18,2.9119953703703705
1sTsYUIg0Nb9v3yzykAZMl,Genre,49.05555555555556,47.5,36,2.631511111111111
1sTsYUIg0Nb9v3yzykAZMl,Mood,45.36842105263158,46.0,19,2.86794649122807
1slfEO7ERLxl7Yed7ngbtY,Mood,26.78,0.5,50,4.693243666666667
1stNkFn10nQQFvIed7hJQ6,Mood,37.80434782608695,41.0,92,4.3663764492753625
1t3LmplQeEskyJk947rJUg,Mood,17.7,0.0,30,3.712015
1t8HVHW6WRtkYPuj5pKedr,Mood,43.88235294117647,50.0,17,3.790636274509804
1tqTfu2qq51R8t4IMUhErU,Genre,8.325301204819278,4.0,83,5.042786947791164
1u4F50HA53L3Jwxbnk9IeO,Mood,28.27,28.0,100,2.3661163333333333
1u6pTmKNqnQWoPtJS254L6,Genre,19.833333333333332,18.5,96,3.7816649305555554
1u9WM7cJGDxk8sRNl1S7CM,Genre,53.97435897435897,54.0,78,1.6933344017094016
1uATNoXqgB5t55FMvQKKXp,Genre,23.104166666666668,22.0,96,3.10018125
